orbit_id,split,expected_label_answerable,auditor_label_answerable,auditor_failure_type,auditor_notes,auditor2_label_answerable,auditor2_failure_type,auditor2_notes,adjudicated_label_answerable,adjudication_notes
fever:5906c0b9404671c031ce851ac076ac6c:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:9ce7a3370a1ef433fd162ae2531e1295:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:eef6bd3d396ee24873d0517fe83cb858:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:e05a51cafbd8c4be0f3401856dce4d31:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:7e9762ee6c4efa13ed99af56637216f1:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:5eb1618cac89af2215389bb419642276:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:e9110149657e516818e7ce09a006d094:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:a2971dec33bf81d8aeca396e7397d05a:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:39e2c346d921b1cf928c335de87aff04:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:d7f433c1f5ddf49ead8f937ebc4e7f8d:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:c0b9264aefc974f1819172e5853b9ea3:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:b25e32964523c07fd47e9cd1bb68b845:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:706d8195a18e25d6d723893ac042fd3d:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:4ac6e39cbcb8375cd80cb19d448655ed:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:bf60221bca57c62e706cc3cd186b1a6b:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:46ae093b5f3b07fdfcb6316c5915a319:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:3aa664fedb88f162c5d611cf9d273bb7:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:0c974ed9bd56330b3e869c37ec82fbe6:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:2568e20ea56b809ef9db9562b47bdf56:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:f0599bdcc6eea6fbaad0037c13f6b14c:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:4357603c17ddb98b923af8774f0f8ca4:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:71cc17ff9fc1dcb0ebbfa8ced12d8677:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:a02cf18b2eac563586ebc1e352083598:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:ee31832067dcc51caed85b175103dabd:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:0b0dda32d23748d1f1d54a53aec59f0f:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:b29587d5dfb9a48a8e0710c300a57b1f:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:1531275dbd33ef2bbfa7eaa4bab47b53:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:8a55cb21f71c74cb613680791b45534d:fragile_mixed,fever_fragile_mixed,false,,,,,,,,
fever:d2bd42eaa9cedda8c0c915a7710e6b40:missing,fever_missing_evidence,false,,,,,,,,
fever:3aa664fedb88f162c5d611cf9d273bb7:missing,fever_missing_evidence,false,,,,,,,,
fever:263a20aa224b0498115e8b1f54e043c7:missing,fever_missing_evidence,false,,,,,,,,
fever:bdf2025762f2bce2364cfbd7c44b5153:missing,fever_missing_evidence,false,,,,,,,,
fever:7a3f3e8a3ad72fcfcc5ff5df1847ba42:missing,fever_missing_evidence,false,,,,,,,,
fever:458d959ed703974e931e01e37a5b84d6:missing,fever_missing_evidence,false,,,,,,,,
fever:c5be6fa5aa32762ecaf98fcba95eb911:missing,fever_missing_evidence,false,,,,,,,,
fever:6cae8761aadd090898190c13560f94f1:missing,fever_missing_evidence,false,,,,,,,,
fever:7fdadfb799922d657108dd8c28010309:missing,fever_missing_evidence,false,,,,,,,,
fever:5f44773eda213f81f065ea4227a93cad:missing,fever_missing_evidence,false,,,,,,,,
fever:e9110149657e516818e7ce09a006d094:missing,fever_missing_evidence,false,,,,,,,,
fever:14095b6ea15f4cf496d00faf9966928f:missing,fever_missing_evidence,false,,,,,,,,
fever:ee31832067dcc51caed85b175103dabd:missing,fever_missing_evidence,false,,,,,,,,
fever:0f00537f8926837b07cf368a6fe3afca:missing,fever_missing_evidence,false,,,,,,,,
fever:131cfc71be48c87b8e807f505c0ee87e:missing,fever_missing_evidence,false,,,,,,,,
fever:c0cf40b107f7b1f40b76c248a952df85:missing,fever_missing_evidence,false,,,,,,,,
fever:4ac6e39cbcb8375cd80cb19d448655ed:missing,fever_missing_evidence,false,,,,,,,,
fever:0b0dda32d23748d1f1d54a53aec59f0f:missing,fever_missing_evidence,false,,,,,,,,
fever:5eb1618cac89af2215389bb419642276:missing,fever_missing_evidence,false,,,,,,,,
fever:041950587b060637115ce19b062ec60d:missing,fever_missing_evidence,false,,,,,,,,
fever:80f8cfd297e7f514760bf6c9db35d833:missing,fever_missing_evidence,false,,,,,,,,
fever:0c974ed9bd56330b3e869c37ec82fbe6:missing,fever_missing_evidence,false,,,,,,,,
fever:7f6131290bb117022e3b06c9d77d6b48:missing,fever_missing_evidence,false,,,,,,,,
fever:1531275dbd33ef2bbfa7eaa4bab47b53:missing,fever_missing_evidence,false,,,,,,,,
fever:c952e1b34e8381bbfa7e4e27c0e090c8:missing,fever_missing_evidence,false,,,,,,,,
fever:1cf6a228fa232b12d036954303bc8c9e:missing,fever_missing_evidence,false,,,,,,,,
fever:fcc1d92fc984e19b6e2bd1e54e8dec75:missing,fever_missing_evidence,false,,,,,,,,
fever:3d9e9e2b76514d5c75279c270668d433:missing,fever_missing_evidence,false,,,,,,,,
fever:03ddb7874b095517e3946eddf4a9ae93:missing,fever_missing_evidence,false,,,,,,,,
fever:a3c732f232ac732ff23c1d4b3d2caff5:missing,fever_missing_evidence,false,,,,,,,,
fever:2568e20ea56b809ef9db9562b47bdf56:missing,fever_missing_evidence,false,,,,,,,,
fever:bb270772eefd4f9e8e966107295800d5:missing,fever_missing_evidence,false,,,,,,,,
fever:d8402c85e9e2cddc52f225065671ba73:missing,fever_missing_evidence,false,,,,,,,,
fever:2a276e2022df54b04d64be48c3ed7501:missing,fever_missing_evidence,false,,,,,,,,
fever:fa87d268e5f35d1de35f7547c9cbc3b5:missing,fever_missing_evidence,false,,,,,,,,
fever:c0b9264aefc974f1819172e5853b9ea3:missing,fever_missing_evidence,false,,,,,,,,
fever:d54a071d44f70a85f0b5f4674e3728a6:missing,fever_missing_evidence,false,,,,,,,,
fever:59ab9a19f6ea398f9f2f88bf5d244676:missing,fever_missing_evidence,false,,,,,,,,
fever:e9a002d9b8a6e29528cc5c22393f0953:missing,fever_missing_evidence,false,,,,,,,,
fever:5f70a237e4b9b1ef42d1a755c1913143:missing,fever_missing_evidence,false,,,,,,,,
fever:fc0f519782d391fdde79f96705ec724d:missing,fever_missing_evidence,false,,,,,,,,
fever:4f99160cf65dc9e25cb7a99e04e8688c:missing,fever_missing_evidence,false,,,,,,,,
fever:5c1ab8399b08759c278e2128316319f4:missing,fever_missing_evidence,false,,,,,,,,
fever:19d154b252781cf6a94c5bf6c6acdc74:missing,fever_missing_evidence,false,,,,,,,,
fever:66dbe6665f579870b846c238050483f6:missing,fever_missing_evidence,false,,,,,,,,
fever:16c16ed2601f7791327a95bc85504219:missing,fever_missing_evidence,false,,,,,,,,
fever:a1a8ba0089051685ae5c082b69ce2bce:missing,fever_missing_evidence,false,,,,,,,,
fever:cb94bfa98e3c53d6e13fedd241d1cc92:missing,fever_missing_evidence,false,,,,,,,,
fever:eae53021506f1daf25c8fba603922361:missing,fever_missing_evidence,false,,,,,,,,
fever:f3cffe1ebb230874242b5217148b5261:missing,fever_missing_evidence,false,,,,,,,,
fever:0352c46cbab8c3edb420e3b843323d42:missing,fever_missing_evidence,false,,,,,,,,
fever:bbc16c0dcf30a312d3eea2944d000565:missing,fever_missing_evidence,false,,,,,,,,
fever:39e2c346d921b1cf928c335de87aff04:missing,fever_missing_evidence,false,,,,,,,,
fever:d2e0624c75b4423e9e136d045f8dcc2e:missing,fever_missing_evidence,false,,,,,,,,
fever:eef6bd3d396ee24873d0517fe83cb858:missing,fever_missing_evidence,false,,,,,,,,
fever:9e746b3be3caeb4bbdd5be0c60d9a086:missing,fever_missing_evidence,false,,,,,,,,
fever:6383289a5759f26a092647fa55a3a4c6:missing,fever_missing_evidence,false,,,,,,,,
fever:a2971dec33bf81d8aeca396e7397d05a:missing,fever_missing_evidence,false,,,,,,,,
fever:ff470cdb7d243445a931aac589d10bbd:missing,fever_missing_evidence,false,,,,,,,,
fever:697be4a7cdb5be5ee8eae856dfe3ab75:missing,fever_missing_evidence,false,,,,,,,,
fever:5d9282f0cb8850175acab6e07f0716da:missing,fever_missing_evidence,false,,,,,,,,
fever:016714803910e36a4d8f16b464dcb617:missing,fever_missing_evidence,false,,,,,,,,
fever:88b675642d3f41ce5b3138541809b6c2:missing,fever_missing_evidence,false,,,,,,,,
fever:3965d777f70e043a1b494847f2d4ea0a:missing,fever_missing_evidence,false,,,,,,,,
fever:1c919d3bd9415e094b481100bd7e86ae:missing,fever_missing_evidence,false,,,,,,,,
fever:2eeb3da68ff17ff2eb11278d44095d5f:missing,fever_missing_evidence,false,,,,,,,,
fever:f3135bd72fb57473b4761652679f118c:missing,fever_missing_evidence,false,,,,,,,,
fever:912b64cf4b82c40b539fa462d3e84f8b:missing,fever_missing_evidence,false,,,,,,,,
fever:5aa0827e87352d3ddcb9acd557ea7fbb:missing,fever_missing_evidence,false,,,,,,,,
fever:5739b440eb97db04781ccbe77c94c88f:missing,fever_missing_evidence,false,,,,,,,,
fever:5166717b91e5e96a4aaa480ad10d44fe:missing,fever_missing_evidence,false,,,,,,,,
fever:aa1a662075592f4ef80c8ba83531db09:missing,fever_missing_evidence,false,,,,,,,,
fever:1aa8074ed9e9c0e067ffe4e8549ba980:missing,fever_missing_evidence,false,,,,,,,,
fever:117ef49f8265ae4b19fcd297c012ece4:missing,fever_missing_evidence,false,,,,,,,,
fever:08687c396180e95e1e1bdee2702b73eb:missing,fever_missing_evidence,false,,,,,,,,
fever:529a2839d09a7858ac040a3e732c519c:missing,fever_missing_evidence,false,,,,,,,,
fever:b29587d5dfb9a48a8e0710c300a57b1f:missing,fever_missing_evidence,false,,,,,,,,
fever:779a260fbd28c6c5d956bc7d9588db89:missing,fever_missing_evidence,false,,,,,,,,
fever:cbddc41e8b7411878164fba2271610d3:missing,fever_missing_evidence,false,,,,,,,,
fever:4357603c17ddb98b923af8774f0f8ca4:missing,fever_missing_evidence,false,,,,,,,,
fever:070dbd16a014f434e820abb15c786eec:missing,fever_missing_evidence,false,,,,,,,,
fever:f5eb4a36e04264eecd93d070f2bd92a3:missing,fever_missing_evidence,false,,,,,,,,
fever:d2e26ecbb24fb977985f8eac645afddb:missing,fever_missing_evidence,false,,,,,,,,
fever:2de22e8ed1fb3f70661b4c4d3a947c7c:missing,fever_missing_evidence,false,,,,,,,,
fever:070284bdb13a90582798a9cbd47cf935:missing,fever_missing_evidence,false,,,,,,,,
fever:d29ca7d0bfc4b6a14a336b76e635f787:missing,fever_missing_evidence,false,,,,,,,,
fever:7e49220e5edaed343eb66efc38bbde66:missing,fever_missing_evidence,false,,,,,,,,
fever:e6461b723d200bdb1d56a84e0b827d9d:missing,fever_missing_evidence,false,,,,,,,,
fever:8c26fbff2d3e8667542610aed07c901f:missing,fever_missing_evidence,false,,,,,,,,
fever:5da5431d3ebafc97af8b86a08bcd9dda:missing,fever_missing_evidence,false,,,,,,,,
fever:46ae093b5f3b07fdfcb6316c5915a319:missing,fever_missing_evidence,false,,,,,,,,
fever:4d02b2166649e414431e3244fe68fbe6:missing,fever_missing_evidence,false,,,,,,,,
fever:d490e5ddc449cbad1a613cc55ef16c6e:missing,fever_missing_evidence,false,,,,,,,,
fever:d07b20fe37b03c55b8aeade4cbdd82ed:missing,fever_missing_evidence,false,,,,,,,,
fever:94cff231066cd7bb0dd7919d994b751e:missing,fever_missing_evidence,false,,,,,,,,
fever:92f72d803dbdab1b37e62da05298a931:missing,fever_missing_evidence,false,,,,,,,,
fever:8271ce90baa00f515d54574c0a278cde:missing,fever_missing_evidence,false,,,,,,,,
fever:4c821003029531e3aae8461f9233444d:missing,fever_missing_evidence,false,,,,,,,,
fever:bf60221bca57c62e706cc3cd186b1a6b:missing,fever_missing_evidence,false,,,,,,,,
fever:2dbd0b3bcce895af1d6a589162c0e985:missing,fever_missing_evidence,false,,,,,,,,
fever:779a260fbd28c6c5d956bc7d9588db89:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:70760655916389cdcd1c477e0f27ab8d:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:3afbb7e573c19bd10135552a58052f8f:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:d490e5ddc449cbad1a613cc55ef16c6e:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:bbc16c0dcf30a312d3eea2944d000565:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:7a3f3e8a3ad72fcfcc5ff5df1847ba42:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:2de22e8ed1fb3f70661b4c4d3a947c7c:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:7fdadfb799922d657108dd8c28010309:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:6383289a5759f26a092647fa55a3a4c6:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:c807cc00657faf66335288f65a631830:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:4c821003029531e3aae8461f9233444d:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:ddbd2bc31b979f619ba48ecaabfaff15:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:e78bf9a76368d6c5284f5f7bbd1efc87:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:458d959ed703974e931e01e37a5b84d6:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:4ac6e39cbcb8375cd80cb19d448655ed:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:a02cf18b2eac563586ebc1e352083598:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:97737556c394b3e18ce3e6b9f9eabdbb:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:9a2ce22de1acef55d9f23bc0b2c12e26:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:5166717b91e5e96a4aaa480ad10d44fe:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:5da5431d3ebafc97af8b86a08bcd9dda:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:070dbd16a014f434e820abb15c786eec:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:2eeb3da68ff17ff2eb11278d44095d5f:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:041950587b060637115ce19b062ec60d:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:4d02b2166649e414431e3244fe68fbe6:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:4e9239e9e3fd26fd8bd5dbdccdf235af:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:bdf2025762f2bce2364cfbd7c44b5153:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:912b64cf4b82c40b539fa462d3e84f8b:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:8b32776efdf86e56e1a42226239b351f:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:9ac434a13126a459f647dcc71fc26b53:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:db98ccda02c4297037258ef3796b649d:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:6df8c9ce0f6d989017317b5dab21f5e5:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:d2bd42eaa9cedda8c0c915a7710e6b40:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:e6461b723d200bdb1d56a84e0b827d9d:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:4336a732d713a27fc558b61c90f0f440:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:e12e32729e391a93597d4c7e2b63f99e:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:65995ca6f567ff1296003ff9a09ad24c:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:6cae8761aadd090898190c13560f94f1:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:5f70a237e4b9b1ef42d1a755c1913143:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:29f2f5412d825bfc833d7772f75a41d9:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:7a56b2553b5fcf98ea4085b44e3a2600:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:a3c732f232ac732ff23c1d4b3d2caff5:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:138502e1584cfb3ea12a6ec42d4485fe:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:fb605794ab070bd33410c5dcb0138df8:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:48b2532b293a2cab8e3afc11654a4abe:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:3965d777f70e043a1b494847f2d4ea0a:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:ee31832067dcc51caed85b175103dabd:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:9293053261bd11864297fff006954b5d:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:c02613736e8c4d6b36f116d112e3bc86:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:2ce8305d97542bce4894eb8ec1de118b:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:88b675642d3f41ce5b3138541809b6c2:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:070284bdb13a90582798a9cbd47cf935:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:1c919d3bd9415e094b481100bd7e86ae:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:529a2839d09a7858ac040a3e732c519c:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:5d9282f0cb8850175acab6e07f0716da:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:ff470cdb7d243445a931aac589d10bbd:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:bf60221bca57c62e706cc3cd186b1a6b:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:0f842bac1810fe5262c7a8aa4d5cde6b:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:71cc17ff9fc1dcb0ebbfa8ced12d8677:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:3aa664fedb88f162c5d611cf9d273bb7:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:0352c46cbab8c3edb420e3b843323d42:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:f5eb4a36e04264eecd93d070f2bd92a3:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:9e746b3be3caeb4bbdd5be0c60d9a086:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:2568e20ea56b809ef9db9562b47bdf56:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:f3135bd72fb57473b4761652679f118c:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:648fd83e744d6574fcf84bfe5744febf:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:aa1a662075592f4ef80c8ba83531db09:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:e74872c4c6b4af0ec627a0bc69f3f807:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:5906c0b9404671c031ce851ac076ac6c:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:7e9762ee6c4efa13ed99af56637216f1:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:0d15770b86fc6e5335073ae34b9ab18a:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:46ae093b5f3b07fdfcb6316c5915a319:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:7262438b53a6ab5056c1fc8992d1a0ad:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:5eb1618cac89af2215389bb419642276:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:eef6bd3d396ee24873d0517fe83cb858:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:0b0dda32d23748d1f1d54a53aec59f0f:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:da1717dbf4179f8c55a82e8ab97a109a:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:d29ca7d0bfc4b6a14a336b76e635f787:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:16c16ed2601f7791327a95bc85504219:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:4502f0f6a725828bf628a2e0e95e4827:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:fcc1d92fc984e19b6e2bd1e54e8dec75:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:84d8b8a363f160b432f0eef095fa3424:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:33d5a8163978e1cbc3f14a201c1019ba:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:7e49220e5edaed343eb66efc38bbde66:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:b25e32964523c07fd47e9cd1bb68b845:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:39e2c346d921b1cf928c335de87aff04:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:d8402c85e9e2cddc52f225065671ba73:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:80f8cfd297e7f514760bf6c9db35d833:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:0c974ed9bd56330b3e869c37ec82fbe6:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:5739b440eb97db04781ccbe77c94c88f:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:2a276e2022df54b04d64be48c3ed7501:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:00e72a959299955a3b268d96dafdd5ff:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:bf9958a1c0b9ff343672c3019780cae8:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:a5b7cd05c31b6190e7c09ba3dba6435b:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:eae53021506f1daf25c8fba603922361:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:c0cf40b107f7b1f40b76c248a952df85:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:55d436325b454f1d4d6461f154778bbc:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:842d6ac6760601f7322b7668315d897a:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:b29587d5dfb9a48a8e0710c300a57b1f:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:5aa0827e87352d3ddcb9acd557ea7fbb:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:eb384af117f6427842a64d72af225225:near_miss_dilution,fever_near_miss_dilution,false,,,,,,,,
fever:88b675642d3f41ce5b3138541809b6c2:stable,fever_stable_evidence,true,,,,,,,,
fever:866e2191329e78c18867eac04469b257:stable,fever_stable_evidence,true,,,,,,,,
fever:ddbd2bc31b979f619ba48ecaabfaff15:stable,fever_stable_evidence,true,,,,,,,,
fever:0f842bac1810fe5262c7a8aa4d5cde6b:stable,fever_stable_evidence,true,,,,,,,,
fever:8386a16d42aff843b3f5900721ff8584:stable,fever_stable_evidence,true,,,,,,,,
fever:0b0dda32d23748d1f1d54a53aec59f0f:stable,fever_stable_evidence,true,,,,,,,,
fever:bb270772eefd4f9e8e966107295800d5:stable,fever_stable_evidence,true,,,,,,,,
fever:d7f433c1f5ddf49ead8f937ebc4e7f8d:stable,fever_stable_evidence,true,,,,,,,,
fever:4c821003029531e3aae8461f9233444d:stable,fever_stable_evidence,true,,,,,,,,
fever:0352c46cbab8c3edb420e3b843323d42:stable,fever_stable_evidence,true,,,,,,,,
fever:92f72d803dbdab1b37e62da05298a931:stable,fever_stable_evidence,true,,,,,,,,
fever:bbc16c0dcf30a312d3eea2944d000565:stable,fever_stable_evidence,true,,,,,,,,
fever:d7076e4b29c37658a48a2a0eb514ae9f:stable,fever_stable_evidence,true,,,,,,,,
fever:2a276e2022df54b04d64be48c3ed7501:stable,fever_stable_evidence,true,,,,,,,,
fever:d2e26ecbb24fb977985f8eac645afddb:stable,fever_stable_evidence,true,,,,,,,,
fever:ede6cdbe896e33c6e229f3d456b05e11:stable,fever_stable_evidence,true,,,,,,,,
fever:d490e5ddc449cbad1a613cc55ef16c6e:stable,fever_stable_evidence,true,,,,,,,,
fever:efaa1d474d21ffa19b63774688647fb9:stable,fever_stable_evidence,true,,,,,,,,
fever:33d5a8163978e1cbc3f14a201c1019ba:stable,fever_stable_evidence,true,,,,,,,,
fever:45856a1df32c21ec1c9004a1ad73801e:stable,fever_stable_evidence,true,,,,,,,,
fever:bf60221bca57c62e706cc3cd186b1a6b:stable,fever_stable_evidence,true,,,,,,,,
fever:5d9282f0cb8850175acab6e07f0716da:stable,fever_stable_evidence,true,,,,,,,,
fever:db98ccda02c4297037258ef3796b649d:stable,fever_stable_evidence,true,,,,,,,,
fever:2568e20ea56b809ef9db9562b47bdf56:stable,fever_stable_evidence,true,,,,,,,,
fever:f81ce647ee844696ef8aec7c27ddf1a6:stable,fever_stable_evidence,true,,,,,,,,
fever:19d154b252781cf6a94c5bf6c6acdc74:stable,fever_stable_evidence,true,,,,,,,,
fever:b29587d5dfb9a48a8e0710c300a57b1f:stable,fever_stable_evidence,true,,,,,,,,
fever:5906c0b9404671c031ce851ac076ac6c:stable,fever_stable_evidence,true,,,,,,,,
fever:7262438b53a6ab5056c1fc8992d1a0ad:stable,fever_stable_evidence,true,,,,,,,,
fever:2c69dec18578c87e49604859e7123cb6:stable,fever_stable_evidence,true,,,,,,,,
fever:7a56b2553b5fcf98ea4085b44e3a2600:stable,fever_stable_evidence,true,,,,,,,,
fever:e664966e5d4221ca1c89f8dcaafa9b2b:stable,fever_stable_evidence,true,,,,,,,,
fever:a5b7cd05c31b6190e7c09ba3dba6435b:stable,fever_stable_evidence,true,,,,,,,,
fever:529a2839d09a7858ac040a3e732c519c:stable,fever_stable_evidence,true,,,,,,,,
fever:28bb3026015b49fc2b3eea69e9529354:stable,fever_stable_evidence,true,,,,,,,,
fever:55d436325b454f1d4d6461f154778bbc:stable,fever_stable_evidence,true,,,,,,,,
fever:d747a654061e5abcb215f13dbe104bf5:stable,fever_stable_evidence,true,,,,,,,,
fever:39e2c346d921b1cf928c335de87aff04:stable,fever_stable_evidence,true,,,,,,,,
fever:ff470cdb7d243445a931aac589d10bbd:stable,fever_stable_evidence,true,,,,,,,,
fever:2de22e8ed1fb3f70661b4c4d3a947c7c:stable,fever_stable_evidence,true,,,,,,,,
fever:0c974ed9bd56330b3e869c37ec82fbe6:stable,fever_stable_evidence,true,,,,,,,,
